date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:34:54	11025/11025	---M--	200	added ('OK')	image/jpeg	etag:%221334a3a91e75228d14161717493a4c05%22	https://firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets%2Fcategories%2Fcategories-wheels-and-tires.jpg?alt=media	D:/RTS/firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets/categories/categories-wheels-and-tires68cf.jpg	(from https://www.rtsautoparts.com/audi)
10:34:56	10194/10194	---M--	200	added ('OK')	image/jpeg	etag:%220a36bd164c318add47f1764fb53c9ed5%22	https://firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets%2Fparts%2Fproduct-module.jpg?alt=media	D:/RTS/firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets/parts/product-module68cf.jpg	(from https://www.rtsautoparts.com/audi)
10:34:58	16461/16461	---M--	200	added ('OK')	image/jpeg	etag:%2221197e2118fc1f19711fb86c201a6a53%22	https://firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets%2Fparts%2Fproduct-radio.jpg?alt=media	D:/RTS/firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets/parts/product-radio68cf.jpg	(from https://www.rtsautoparts.com/audi)
10:35:00	58094/58094	---M--	200	added ('OK')	image/png	etag:%22d276fac6ce69e738f9710f24778f80d3%22	https://firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets%2Fbrands%2Fbmw-brand-logo.png?alt=media	D:/RTS/firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets/brands/bmw-brand-logo68cf.png	(from https://www.rtsautoparts.com/bmw)
10:35:02	21100/21100	---M--	200	added ('OK')	image/png	etag:%224e2becd13d24dcdc1d906b27c877da17%22	https://firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets%2Fbrands%2Fdodge-brand-logo.png?alt=media	D:/RTS/firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets/brands/dodge-brand-logo68cf.png	(from https://www.rtsautoparts.com/dodge)
10:35:05	48319/48319	---M--	200	added ('OK')	image/png	etag:%22bd86068da2222c4be5952f4738df51f1%22	https://firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets%2Fbrands%2Fford-brand-logo.png?alt=media	D:/RTS/firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets/brands/ford-brand-logo68cf.png	(from https://www.rtsautoparts.com/ford)
10:35:07	56540/56540	---M--	200	added ('OK')	image/png	etag:%22bc6bcc6c6a2ead392d242265cf35bd7c%22	https://firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets%2Fbrands%2Fhyundai-brand-logo.png?alt=media	D:/RTS/firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets/brands/hyundai-brand-logo68cf.png	(from https://www.rtsautoparts.com/hyundai)
10:35:10	128970/128970	---M--	200	added ('OK')	image/png	etag:%2209668bdb73ab2d75d5306bb9f8c38739%22	https://firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets%2Fbrands%2Fjeep-brand-logo.png?alt=media	D:/RTS/firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets/brands/jeep-brand-logo68cf.png	(from https://www.rtsautoparts.com/jeep)
10:35:12	45803/45803	---M--	200	added ('OK')	image/png	etag:%22f1400af77b452cb311d41844c65cfea1%22	https://firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets%2Fbrands%2Fscion-brand-logo.png?alt=media	D:/RTS/firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets/brands/scion-brand-logo68cf.png	(from https://www.rtsautoparts.com/scion)
10:35:16	182984/182984	---M--	200	added ('OK')	image/png	etag:%22bf3f9e5085c6851d56dd3a4d73361733%22	https://firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets%2Fbrands%2Fsubaru-brand-logo.png?alt=media	D:/RTS/firebasestorage.googleapis.com/v0/b/rtsautoparts-web.appspot.com/o/assets/brands/subaru-brand-logo68cf.png	(from https://www.rtsautoparts.com/subaru)
